,aweme_id,cid,create_time,user.uid,user.nickname,text,reply_comment_total
6,7294786891491101995,7294847899690517290,2023-10-28,6923301588942455813,user6880518353606,👍🏿👍🏿👍🏿🇮🇱🇮🇱🇮🇱🇮🇱,3
7,7294786891491101995,7294889977690899243,2023-10-28,7269378650167477294,Jose Hernandez,FREE The World From Hamas terrorists !!! Eliminate This Devil !!United We Must Stand As One Body🇺🇲🇮🇱Praying For The innocent People On Both Sides,2
8,7294786891491101995,7294865273546425094,2023-10-28,7174447535888090117,An,"The Lord bless you and keep you
Make His face shine upon you and be gracious to you
The Lord turn His face toward you
And give you peace.",2
9,7294786891491101995,7294882453252080426,2023-10-28,7204361136056386606,will,🇮🇱🇮🇱🇮🇱🇮🇱🇮🇱,0
10,7294786891491101995,7294787524883186478,2023-10-27,7269168943331804203,John W Booth,"Fuck ‘em up, Israel.! They wanted war. GIVE THEM ONE.",81
11,7294786891491101995,7294790267315897120,2023-10-27,7009933391094465541,billy99901,Go Israel 🇮🇱🇬🇧,5
12,7294786891491101995,7294795710951899934,2023-10-28,7201837881776866346,Devils,Wow they awoke a sleeping giant,5
13,7294786891491101995,7294799189157839659,2023-10-28,7289599808779633710,pepenacho,"Awesome 👍, they started....",8
14,7294786891491101995,7294789462755132191,2023-10-27,6723789971674629125,Tyler Griffin,Hamas playing a nice lil game of fafo,9
15,7294786891491101995,7294819272076034859,2023-10-28,7217168041015231531,man25,nothing makes white Christians more happy than violence and war,15
16,7294786891491101995,7294832921629721390,2023-10-28,7050274930152702982,Salim Jalal335,this is a big mistake,14
17,7294786891491101995,7294801194201907999,2023-10-28,6915432598270870534,Mark Owens897,Israel is murdering innocent people and has been for over 50 years,9
18,7294786891491101995,7294850118120522539,2023-10-28,6961564342324675589,Thaer826,Who’s the terrorist now !! Killing innocent civilians daily. Shame on the world for just watching this genocide.,8
19,7294786891491101995,7294814688444908330,2023-10-28,7276866059226973230,Tony_T,"Don't stop until there is not one single light on, and not a single sound coming from that area!!! FUCK THEM!!! Wait until the US. shows up!!!!😈",8
20,7294786891491101995,7294820021917549354,2023-10-28,6754895611013170182,Samar,"Attacking innocent children!!! You will never reach Hamas!! Y’all are cowards, Bunch of sheep’s to the USA. Palestine will be freeeeee🇵🇸🇵🇸🇵🇸🇵🇸",8
21,7294786891491101995,7294798129827300138,2023-10-28,7057163968101549103,nlcci0,Good job!!!!,3
22,7294786891491101995,7294806334004282142,2023-10-28,7012419288078976005,subeast57,they r not attacking hamas they r attacking the poor people children n elderly this is a crime so much talk from Iran n other Arab countries,6
23,7294786891491101995,7294834333751214879,2023-10-28,6775215434045277189,user667294758603,Cowards,7
24,7294786891491101995,7294835248457089838,2023-10-28,7008669074960712709,Callmedaddy058,Hamas fucked around and found out,4
25,7294786891491101995,7294798623031296814,2023-10-28,6987067636275545094,chrisbingham084,I hope Israel 🇮🇱 take you down god bless,1
26,7294786891491101995,7294838974614176558,2023-10-28,6797724848517809158,Shoshanarabinowitz,It’s only the white racist that are pro-Israel.,4
27,7294786891491101995,7294800451970892574,2023-10-28,7041920462029800454,DavidO,Let’s go!!!! Give them what they deserve,1
28,7294786891491101995,7294815689302639403,2023-10-28,7029257281325843461,Abokamel2021,Committing genocide against civilians,3
29,7294786891491101995,7294839649192149790,2023-10-28,7136943503181349934,robythomas62,Palestine is the israel the bible was refering to....,2
0,7287343202741259562,7287626871117021995,2023-10-08,6878253410387936261,🌺Monica🌺Anjos🌺,My heart brakes for both 🥺,0
1,7287343202741259562,7287359521209844485,2023-10-07,6786919281604559878,Kazakh_🇰🇿☝️,free Palestine🥰,2
2,7287343202741259562,7287345859736568619,2023-10-07,6907173975769203717,Justme1966pasntime,I know Israel is our Allie but they treat the Palestinians so poorly,1
3,7287343202741259562,7297695540355220266,2023-11-04,6599658678303129606,Fries,War zone @seth cod,1
4,7287343202741259562,7287363559427392299,2023-10-07,6848006897824678918,Jose R,"🤔 When Hamas does things like this, it forces those of us who disagree with some Israeli policies to choose. I choose 🇮🇱 forever! 👍",0
5,7287343202741259562,7287356860477571882,2023-10-07,6732537141056160774,bake76,I stand with Israel,0
6,7287343202741259562,7292304959043191554,2023-10-21,6948103719594705925,Nortynorf1,Its not a war its a rocket show,0
7,7287343202741259562,7287387506680152875,2023-10-08,7099169090339324974,Ken Craver247,"Don't look now to Israel, it might be your homeland",0
8,7287343202741259562,7287345667537650475,2023-10-07,6977543397003461637,Goutzilla,Does that hurt the missile?,0
9,7287343202741259562,7287345509474255659,2023-10-07,7251932676019569710,J.W,THE BLOOD OF JESUS 🔥🇮🇱❤️,0
10,7287343202741259562,7287344965419860766,2023-10-07,6632607696837754885,Jim Duffy,Modern warfare time for COD,0
11,7287343202741259562,7287367827475137322,2023-10-07,7240905004990235694,duhericdamir,vivala palestina,0
12,7287343202741259562,7287367764782695214,2023-10-07,7240905004990235694,duhericdamir,palestina cantri no hamas,0
0,7287420307936202030,7289666853269078789,2023-10-14,7214865771024106501,Jon,how many. kids they kill?..l never. hated anyone until l saw this crap,1
1,7287420307936202030,7287426897134846766,2023-10-08,6809436015288861702,banjoeyes76,Good for them. Hope Israel finally wipes them off the map and ends the stupidity coming out of Gaza,8
2,7287420307936202030,7287431276373590826,2023-10-08,6662249092816977926,Brian Mike,Amazing how the camera guy knew where to setup.,5
3,7287420307936202030,7287751487231361838,2023-10-09,7097940567526966318,Moncler1997,That’s gorgeous♥️♥️♥️🇮🇱🇮🇱🇮🇱🇮🇱,2
4,7287420307936202030,7289471436861834015,2023-10-13,7257887289681216555,amb0817,Burn baby burn 🔥,2
5,7287420307936202030,7287606364715877163,2023-10-08,7182645841440539691,S4V4G3_H4K1M,PALESTINE,2
6,7287420307936202030,7287616907145986859,2023-10-08,6858002888968766470,Becky Loweski,Free Palestine 🇵🇸,1
7,7287420307936202030,7287639474837832491,2023-10-08,6821581742504543238,MV Knight,Who eat to much beans 🫘,1
8,7287420307936202030,7287562118852494123,2023-10-08,6808652199402374149,50centminus47,I wonder which side the MSM wants me to side with cause my president is funding both sides,1
9,7287420307936202030,7287430828316377886,2023-10-08,7282881795782755370,user6103870615815,Now 5000 more,0
10,7287420307936202030,7287436844793955115,2023-10-08,6727432215480779781,J.M.B,Level Gaza,0
11,7287420307936202030,7287434449015309086,2023-10-08,6753345541277942789,JamesAntonieHN,Great shot,0
12,7287420307936202030,7287430051423126314,2023-10-08,6852842025763652614,LiyaReign,Don't start nothing it won't be nothing‼️,0
13,7287420307936202030,7288082268038398722,2023-10-09,6696458007410869254,Lavi,"After everything you’ve done to us, trust me it’s only the beginning 💕🫶🏼",0
14,7287420307936202030,7287501928338522886,2023-10-08,7269207246034715654,acuratlx,Good job keep going,0
15,7287420307936202030,7287426177282147114,2023-10-08,7174673708828345387,SealedinChrist,That’s what happens when Isreal is defending itself!!,0
16,7287420307936202030,7287425680806822699,2023-10-08,6889226100484899845,A Con,"Shalom moterf""_ckers!!",0
17,7287420307936202030,7289154616821678881,2023-10-12,6808261954407875590,markgarbett346,drop some more 🇮🇱❤️🇮🇱❤️,0
18,7287420307936202030,7288038795114021665,2023-10-09,6865524725171815429,picca,cool 😂,0
19,7287420307936202030,7287608929730151211,2023-10-08,7027214550694200326,MrHeavy71,FAFO,0
20,7287420307936202030,7301561099618566919,2023-11-15,7173585771399152646,jj 🇵🇸✌🇱🇧❤,man i hope they paid you enough for your soul 😂 these trolls,0
